Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
tr|A0A0D9RGN4|A0A0D9RGN4_CHLSB	tr|A0A0D9RGN4|A0A0D9RGN4_CHLSB	1	1	1	tr|A0A0D9RGN4|A0A0D9RGN4_CHLSB Origin recognition complex subunit 5 OS=Chlorocebus sabaeus OX=60711 GN=ORC5 PE=4 SV=1	1	1	1	1	2.8	2.8	2.8	50.2	435	435	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6818400	1	+			1692	2323	True	2431	4049	4571	4571	576	133
tr|A0A0D9RGN8|A0A0D9RGN8_CHLSB	tr|A0A0D9RGN8|A0A0D9RGN8_CHLSB	1	1	1	tr|A0A0D9RGN8|A0A0D9RGN8_CHLSB General transcription factor IIIC subunit 3 OS=Chlorocebus sabaeus OX=60711 GN=GTF3C3 PE=4 SV=1	1	1	1	1	2.1	2.1	2.1	100.96	884	884	0.00031486	7.0667	2889.6	4138.1	95.717	36.05	4028.7	4641.4	0	0	4080.7	3448.5	4288.6	3285.5	3280.1	4548.9	2853.7	3168.1	2636.5	3786.3	387.1	435.35	3729.5	4295.1	0	0	3938.8	3304.4	4333.9	3407.6	3352.9	4550.7	2734.2	3062.3	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	18983000	1				1693	55	True	60	97	100	100		
tr|A0A0D9RGN9|A0A0D9RGN9_CHLSB	tr|A0A0D9RGN9|A0A0D9RGN9_CHLSB	1	1	1	tr|A0A0D9RGN9|A0A0D9RGN9_CHLSB Fork-head domain-containing protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	1	1	1	1	4.7	4.7	4.7	75.316	677	677	0.00033807	8.6048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21817000	1				1694	3758	True	3932	6375	7193	7193		
tr|A0A0D9RGP0|A0A0D9RGP0_CHLSB	tr|A0A0D9RGP0|A0A0D9RGP0_CHLSB	1	1	1	tr|A0A0D9RGP0|A0A0D9RGP0_CHLSB Protein HIRA OS=Chlorocebus sabaeus OX=60711 GN=HIRA PE=3 SV=1	1	1	1	1	2	2	2	111.81	1017	1017	0.00033212	7.8926	334.31	467.02	0	0	631.24	811.28	0	0	0	689.7	403.84	1299.2	628.69	951.3	438.24	838.12	304.94	427.28	0	0	582.6	749.55	0	0	0	678	404.85	1287.1	624.59	979.96	421.93	805.6	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	15278000	1				1695	13990	True	14746	23405	27174	27174		
tr|A0A0D9RGP2|A0A0D9RGP2_CHLSB	tr|A0A0D9RGP2|A0A0D9RGP2_CHLSB	9	9	9	tr|A0A0D9RGP2|A0A0D9RGP2_CHLSB Baculoviral IAP repeat containing 6 OS=Chlorocebus sabaeus OX=60711 GN=BIRC6 PE=4 SV=1	1	9	9	9	4.2	4.2	4.2	532.91	4880	4880	0	63.296	2787.1	2886.7	0	0	2401.8	3399.6	0	22.841	3217.1	2605.6	2425.4	3314.1	3424	4103.7	2771.7	2481.5	2541.6	2639.8	194.71	151.87	2215.8	3133.2	242.84	311.39	3070.7	2522.3	2562.4	3379.5	3427.4	4099.2	2659.2	2408.7	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	135080000	10				1696	4393;4498;6783;8934;9215;10776;10981;14127;15231	True;True;True;True;True;True;True;True;True	4586;4693;7080;9348;9640;11262;11476;14885;16050	7368;7517;11671;11672;15068;15542;18031;18352;23607;25434	8326;8496;13326;13327;17539;18055;20929;21289;27413;29498	8326;8496;13327;17539;18055;20929;21289;27413;29498		
tr|A0A0D9RGQ4|A0A0D9RGQ4_CHLSB	tr|A0A0D9RGQ4|A0A0D9RGQ4_CHLSB	3	3	3	tr|A0A0D9RGQ4|A0A0D9RGQ4_CHLSB Ribosomal L24 domain containing 1 OS=Chlorocebus sabaeus OX=60711 GN=RSL24D1 PE=4 SV=1	1	3	3	3	14.7	14.7	14.7	19.704	163	163	0	19.809	14076	14360	0	280.42	15688	14970	49.586	49.216	10093	14677	12197	13720	17305	18810	16126	16456	12836	13140	833.6	1217	14458	13857	749.91	689.38	9808.7	14037	12636	14247	17410	18977	15426	15817	5	5	0	1	5	5	1	1	5	5	5	5	5	5	5	5	78135000	5				1697	3963;13443;16811	True;True;True	4140;14176;17711	6668;22558;28278;28279	7514;26211;32991;32992;32993	7514;26211;32992		
tr|A0A0D9RGR3|A0A0D9RGR3_CHLSB	tr|A0A0D9RGR3|A0A0D9RGR3_CHLSB	2	2	2	tr|A0A0D9RGR3|A0A0D9RGR3_CHLSB Chloride channel protein OS=Chlorocebus sabaeus OX=60711 GN=CLCN7 PE=3 SV=1	1	2	2	2	2.2	2.2	2.2	88.532	805	805	0.00035474	11.171	520.62	472.31	0	0	409.72	746.92	0	0	480.69	456.72	275	887.83	303.44	1254.7	1204.6	581.11	474.89	432.12	0	0	379.21	690.15	0	0	455.62	452.11	299.75	899.74	347.98	1240.7	1135.3	569.45	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	12462000	2				1698	1880;12121	True;True	1976;12779	3300;20404	3711;23762	3711;23762		
tr|A0A0D9RGR4|A0A0D9RGR4_CHLSB;tr|A0A0D9RUE2|A0A0D9RUE2_CHLSB;tr|A0A0D9QXI4|A0A0D9QXI4_CHLSB	tr|A0A0D9RGR4|A0A0D9RGR4_CHLSB	23;1;1	23;1;1	23;1;1	tr|A0A0D9RGR4|A0A0D9RGR4_CHLSB Kinesin-like protein OS=Chlorocebus sabaeus OX=60711 GN=KIF5B PE=3 SV=1	3	23	23	23	30.9	30.9	30.9	109.79	963	963;957;989	0	323.31	60677	61959	99.617	450.29	61127	99316	424.3	179.5	55830	73213	54715	114610	87953	126350	86250	74777	55341	56686	2774.9	3005.8	56450	91702	2668	3717.3	53766	71341	57672	115550	88456	126540	82426	72634	19	19	2	3	19	19	3	2	19	19	19	19	19	19	19	19	1473700000	37				1699	1119;2247;4602;4640;5138;5456;6237;8142;8159;9334;9615;9812;12187;12420;12666;12690;12971;13374;14235;14602;15460;16863;17820	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1182;2349;4798;4838;5358;5686;6511;6512;8512;8530;9761;10052;10257;10258;12847;13092;13354;13379;13671;14101;14102;14999;15387;16292;17765;18760	1952;3898;7669;7670;7741;8565;9087;9088;10748;10749;13886;13907;15755;15756;16269;16560;16561;16562;20508;20509;20899;21328;21329;21367;21368;21776;22423;22424;23780;23781;24367;25865;28358;28359;28360;29874	2203;4380;8675;8676;8755;9676;10272;10273;12266;12267;16101;16122;18301;18302;18914;19272;19273;19274;23884;23885;24332;24827;24828;24870;24871;24872;25325;26052;26053;27597;27598;28233;30066;33079;33080;33081;34828	2203;4380;8675;8755;9676;10273;12267;16101;16122;18302;18914;19273;23885;24332;24827;24871;25325;26052;27597;28233;30066;33080;34828	577;578;579	197;453;470
tr|A0A0D9RGS3|A0A0D9RGS3_CHLSB	tr|A0A0D9RGS3|A0A0D9RGS3_CHLSB	7	7	7	tr|A0A0D9RGS3|A0A0D9RGS3_CHLSB Protein tyrosine kinase 7 (inactive) OS=Chlorocebus sabaeus OX=60711 GN=PTK7 PE=3 SV=1	1	7	7	7	10.6	10.6	10.6	118.44	1070	1070	0	61.964	10401	10568	0	0	10435	23281	0	0	15482	11670	8836.6	13759	13983	27590	13399	11979	9484.5	9666.6	567.66	790.94	9621.9	21451	519.06	539.12	14671	11243	9589.7	14435	14057	27057	12810	11770	3	3	0	0	3	3	0	0	3	3	3	3	3	3	3	3	400040000	10				1700	253;3437;4725;5536;16098;17102;17281	True;True;True;True;True;True;True	266;3592;4926;5770;16956;18014;18198	455;5846;5847;7880;9242;9243;27012;28766;29044	503;504;6607;6608;8907;10455;10456;31475;33562;33903	504;6607;8907;10456;31475;33562;33903		
tr|A0A0D9RGS7|A0A0D9RGS7_CHLSB	tr|A0A0D9RGS7|A0A0D9RGS7_CHLSB	3	3	3	tr|A0A0D9RGS7|A0A0D9RGS7_CHLSB Rho GTPase activating protein 12 OS=Chlorocebus sabaeus OX=60711 GN=ARHGAP12 PE=4 SV=1	1	3	3	3	4.8	4.8	4.8	96.237	847	847	0	18.515	11941	11246	0	0	10853	17033	0	0	11273	13140	10086	18059	14316	20546	14130	11767	10889	10286	697.69	620.51	10014	15699	301.6	796.35	10814	12722	10586	18299	14440	20541	13502	11442	3	3	0	0	3	3	0	0	3	3	3	3	3	3	3	3	67882000	3				1701	10337;10485;15745	True;True;True	10810;10962;16586	17356;17592;26377	20175;20450;30688	20175;20450;30688		
tr|A0A0D9RGT8|A0A0D9RGT8_CHLSB	tr|A0A0D9RGT8|A0A0D9RGT8_CHLSB	1	1	1	tr|A0A0D9RGT8|A0A0D9RGT8_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	1	1	1	1	1.1	1.1	1.1	91.713	893	893	0.0026132	6.3523	1540.5	1564.6	0	65.001	918.39	1653.8	0	0	1094.2	1657.2	1273.5	2028	1704.9	2275.7	1503.8	1491.6	1405.2	1432	0	210.12	851.11	1534.9	0	0	1061.1	1599.5	1315.6	2062.5	1713.8	2284.9	1440.1	1444.4	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	17986000	1				1702	7584	True	7926	12972	14851	14851		
tr|A0A0D9RGU1|A0A0D9RGU1_CHLSB	tr|A0A0D9RGU1|A0A0D9RGU1_CHLSB	2	2	2	tr|A0A0D9RGU1|A0A0D9RGU1_CHLSB SEL1L adaptor subunit of ERAD E3 ubiquitin ligase OS=Chlorocebus sabaeus OX=60711 GN=SEL1L PE=4 SV=1	1	2	2	2	4.9	4.9	4.9	88.726	794	794	0	16.958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81684000	4				1703	10911;16953	True;True	11405;17856	18243;18244;28485;28486	21167;21168;33215;33216	21168;33216		
tr|A0A0D9RGU3|A0A0D9RGU3_CHLSB	tr|A0A0D9RGU3|A0A0D9RGU3_CHLSB	5	5	5	tr|A0A0D9RGU3|A0A0D9RGU3_CHLSB PRA1 family protein OS=Chlorocebus sabaeus OX=60711 GN=ARL6IP5 PE=3 SV=1	1	5	5	5	30.3	30.3	30.3	21.554	188	188	0	72.895	9156.7	6929.4	0	0	7784.2	19466	0	0	7214.8	10794	7708.3	24437	13684	24337	12943	10514	8350	6339.1	395.96	356.79	7179.5	17949	0	660.88	6976.7	10730	8153	24315	13716	24271	12377	10335	3	3	0	0	3	3	0	0	3	3	3	3	3	3	3	3	815420000	8				1704	1642;2081;10796;11209;15412	True;True;True;True;True	1727;2178;11282;11729;16243	2905;3653;18056;18057;18754;25786;25787	3254;4100;20954;20955;21792;29961;29962;29963	3254;4100;20954;21792;29962		
tr|A0A0D9RGV0|A0A0D9RGV0_CHLSB	tr|A0A0D9RGV0|A0A0D9RGV0_CHLSB	7	7	6	tr|A0A0D9RGV0|A0A0D9RGV0_CHLSB Ribosome binding protein 1 OS=Chlorocebus sabaeus OX=60711 GN=RRBP1 PE=4 SV=1	1	7	7	6	7.7	7.7	7.1	156.41	1450	1450	0	50.775	6317.6	5245.5	0	0	4956.3	15301	0	0	4398.4	7906.8	3940.1	18795	8345.9	19451	8818.2	7552.5	5762.6	4799	0	209.68	4586.9	14120	0	353.14	4216.6	7907.8	4270.1	18708	8382.7	19334	8415.8	7459.9	5	5	0	0	5	5	0	0	4	5	5	5	5	5	5	5	146490000	9				1705	16;199;1764;9160;10558;15280;15313	True;True;True;True;True;True;True	17;211;1854;9584;11036;16102;16135	30;332;3127;15464;17704;25528;25591;25592	30;361;3527;17969;17970;20576;29634;29736;29737	30;361;3527;17969;20576;29634;29736		
tr|A0A0D9RGV5|A0A0D9RGV5_CHLSB	tr|A0A0D9RGV5|A0A0D9RGV5_CHLSB	2	2	2	tr|A0A0D9RGV5|A0A0D9RGV5_CHLSB Ubiquitin like modifier activating enzyme 3 OS=Chlorocebus sabaeus OX=60711 GN=UBA3 PE=4 SV=1	1	2	2	2	7.8	7.8	7.8	51.852	463	463	0.00034928	10.807	2685.9	2821.3	0	0	2620.7	3649.8	0	0	2198.4	3147	2716.1	2551.3	2606	4378	2522.1	3001.4	2450	2580.8	0	233.7	2423.4	3370.3	0	0	2137.8	3003.5	2754.1	2697.8	2653.3	4357.2	2411.2	2902.3	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	42439000	2				1706	3753;11863	True;True	3927;12508	6369;19963	7186;23212	7186;23212		
tr|A0A0D9RGV7|A0A0D9RGV7_CHLSB	tr|A0A0D9RGV7|A0A0D9RGV7_CHLSB	1	1	1	tr|A0A0D9RGV7|A0A0D9RGV7_CHLSB EEF1A lysine and N-terminal methyltransferase OS=Chlorocebus sabaeus OX=60711 GN=EEF1AKNMT PE=4 SV=1	1	1	1	1	1.9	1.9	1.9	78.571	699	699	0.00032342	7.3495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7037800	1				1707	2356	True	2468	4096	4622	4622		
tr|A0A0D9RGV8|A0A0D9RGV8_CHLSB	tr|A0A0D9RGV8|A0A0D9RGV8_CHLSB	2	2	2	tr|A0A0D9RGV8|A0A0D9RGV8_CHLSB Transcription and mRNA export factor ENY2 OS=Chlorocebus sabaeus OX=60711 GN=ENY2 PE=3 SV=1	1	2	2	2	33.7	33.7	33.7	11.528	101	101	0.00037106	12.023	3426.4	2752.9	0	0	3052.1	4590.3	0	0	3358.7	3560.7	2832.2	4240.7	3894.2	5839	3983.9	3745.5	3125.4	2518.4	0	182.86	2823.5	4236.9	0	197.31	3217.9	3433.6	2976.5	4356.5	3936.8	5826.7	3804.5	3628.9	2	2	0	0	2	2	0	0	2	2	2	2	2	2	2	2	47254000	2				1708	94;3298	True;True	101;3446	166;5601	175;6324	175;6324		
tr|A0A0D9RGV9|A0A0D9RGV9_CHLSB	tr|A0A0D9RGV9|A0A0D9RGV9_CHLSB	1	1	1	tr|A0A0D9RGV9|A0A0D9RGV9_CHLSB Destrin, actin depolymerizing factor OS=Chlorocebus sabaeus OX=60711 GN=DSTN PE=3 SV=1	1	1	1	1	8.5	8.5	8.5	18.506	165	165	0.00030893	6.8631	8314.8	7221.7	0	68.22	8831.8	10965	0	0	8111.5	7220.6	8007.8	10868	10462	14770	8202.1	8626.8	7582.4	6607.8	608.84	803.08	8130.4	10137	213.15	887.53	7779.8	7043.9	8306.7	11071	10478	14704	7874.8	8382.7	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	341870000	1				1709	17404	True	18327	29223	34095	34095		
tr|A0A0D9RGW0|A0A0D9RGW0_CHLSB;tr|A0A0D9RKA4|A0A0D9RKA4_CHLSB	tr|A0A0D9RGW0|A0A0D9RGW0_CHLSB	3;1	3;1	3;1	tr|A0A0D9RGW0|A0A0D9RGW0_CHLSB ELKS/RAB6-interacting/CAST family member 1 OS=Chlorocebus sabaeus OX=60711 GN=ERC1 PE=4 SV=1	2	3	3	3	3.4	3.4	3.4	128.51	1120	1120;953	0	17.286	5091.2	6613.1	0	0	5078.4	8369.5	50.754	0	6740.9	5754.4	5438.1	9367.2	7835.6	10834	6734.4	6731	4643	6050.4	220.2	0	4688.6	7732.4	346.75	251.43	6450.9	5618.7	5734.8	9453.6	7856.9	10851	6452.6	6528.1	3	3	0	0	3	3	1	0	3	3	3	3	3	3	3	3	122140000	3				1710	81;11019;12625	True;True;True	86;11514;13312	134;18400;21254	139;21342;24742	139;21342;24742		
tr|A0A0D9RGW2|A0A0D9RGW2_CHLSB	tr|A0A0D9RGW2|A0A0D9RGW2_CHLSB	3	3	3	tr|A0A0D9RGW2|A0A0D9RGW2_CHLSB NudC domain containing 1 OS=Chlorocebus sabaeus OX=60711 GN=NUDCD1 PE=4 SV=1	1	3	3	3	9.1	9.1	9.1	66.741	583	583	0	20.901	5877.1	4553.2	0	127.46	6030.8	11669	118.73	0	5925.8	9277.5	6178	16507	9225.2	15614	9730.5	9634.1	5360.9	4166.9	0	641.11	5575.8	10774	501.66	222.31	5707.4	9060	6467.4	16494	9321.7	15733	9287.2	9323.3	3	2	0	2	3	3	1	0	2	2	3	3	3	3	3	2	55520000	4				1711	6955;11143;13287	True;True;True	7266;11640;14011	11931;18568;22272;22273	13627;21518;25871;25872	13627;21518;25872		
tr|A0A0D9RGX1|A0A0D9RGX1_CHLSB	tr|A0A0D9RGX1|A0A0D9RGX1_CHLSB	5	5	5	tr|A0A0D9RGX1|A0A0D9RGX1_CHLSB Mitochondrial poly(A) polymerase OS=Chlorocebus sabaeus OX=60711 GN=MTPAP PE=4 SV=1	1	5	5	5	10.3	10.3	10.3	66.157	582	582	0	30.612	28586	27806	20.489	218.24	28034	58638	0	5.8647	25232	36970	25233	65789	39869	64254	40641	38808	26069	25435	1650.3	2202.2	25843	54053	1262.4	2625.5	24286	36184	26553	65804	40178	64637	38812	37673	6	6	1	1	6	6	0	1	6	6	6	6	6	6	6	6	232280000	6				1712	4488;9754;11958;14817;16352	True;True;True;True;True	4682;10198;12608;15617;17222	7498;16476;20125;20126;24732;27495	8477;19166;23433;23434;28643;32033	8477;19166;23433;28643;32033		
tr|A0A0D9RGX6|A0A0D9RGX6_CHLSB	tr|A0A0D9RGX6|A0A0D9RGX6_CHLSB	1	1	1	tr|A0A0D9RGX6|A0A0D9RGX6_CHLSB Junctional cadherin 5 associated OS=Chlorocebus sabaeus OX=60711 GN=JCAD PE=4 SV=1	1	1	1	1	1.2	1.2	1.2	148.64	1357	1357	0.0014715	6.4253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8577800	2				1713	6817	True	7116	11734;11735	13400;13401	13400		
tr|A0A0D9RGY4|A0A0D9RGY4_CHLSB	tr|A0A0D9RGY4|A0A0D9RGY4_CHLSB	1	1	1	tr|A0A0D9RGY4|A0A0D9RGY4_CHLSB Small nuclear ribonucleoprotein polypeptide B2 OS=Chlorocebus sabaeus OX=60711 GN=SNRPB2 PE=4 SV=1	1	1	1	1	8	8	8	25.454	225	225	0.0082667	5.999	4078.5	3880.5	0	0	3346.8	4727.8	61.699	0	3932.1	3370.5	3807.5	5038.6	4824.7	6421.2	4442.6	4828.7	3719	3549.6	260.43	299.92	3087.3	4359.5	384.76	218.78	3788.1	3274.8	3952	5122	4864.8	6452.6	4250.9	4658.1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	74889000	1				1714	5710	True	5960	9571	10827	10827		
tr|A0A0D9RGY5|A0A0D9RGY5_CHLSB	tr|A0A0D9RGY5|A0A0D9RGY5_CHLSB	2	2	2	tr|A0A0D9RGY5|A0A0D9RGY5_CHLSB EGF domain specific O-linked N-acetylglucosamine transferase OS=Chlorocebus sabaeus OX=60711 GN=EOGT PE=4 SV=1	1	2	2	2	4.4	4.4	4.4	62.084	527	527	0.00038139	12.469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27164000	2				1715	3454;10331	True;True	3609;10804	5875;17346	6638;20163	6638;20163		
tr|A0A0D9RGY6|A0A0D9RGY6_CHLSB	tr|A0A0D9RGY6|A0A0D9RGY6_CHLSB	2	2	2	tr|A0A0D9RGY6|A0A0D9RGY6_CHLSB WNK lysine deficient protein kinase 1 OS=Chlorocebus sabaeus OX=60711 GN=WNK1 PE=4 SV=1	1	2	2	2	0.8	0.8	0.8	300.18	2838	2838	0.0003864	12.644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22588000	3				1716	4342;9343	True;True	4532;9770	7304;7305;15766	8249;8250;18314	8249;18314		
tr|A0A0D9RGZ2|A0A0D9RGZ2_CHLSB;tr|A0A0D9RGV4|A0A0D9RGV4_CHLSB	tr|A0A0D9RGZ2|A0A0D9RGZ2_CHLSB	3;1	3;1	3;1	tr|A0A0D9RGZ2|A0A0D9RGZ2_CHLSB HP domain-containing protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	2	3	3	3	2.1	2.1	2.1	237.54	2123	2123;97	0	18.448	1904.8	1930.3	0	26.73	2199.9	5523.1	0	0	1692	2968.6	2083.2	6236.3	3021.7	6291.8	3549.3	3028.7	1737.5	1766.3	0	257.33	2033.2	5100.6	0	0	1646.3	2945.7	2165.9	6218.9	3070.9	6286.4	3381.8	2963.7	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	24795000	4				1717	8904;9277;15109	True;True;True	9316;9702;15924	15014;15655;15656;25263	17484;18186;18187;29286	17484;18186;29286		
tr|A0A0D9RGZ9|A0A0D9RGZ9_CHLSB	tr|A0A0D9RGZ9|A0A0D9RGZ9_CHLSB	6	6	6	tr|A0A0D9RGZ9|A0A0D9RGZ9_CHLSB Ubiquitin recognition factor in ER associated degradation 1 OS=Chlorocebus sabaeus OX=60711 GN=UFD1 PE=4 SV=1	1	6	6	6	26.4	26.4	26.4	34.5	307	307	0	61.049	13612	13043	0	33.841	12416	21543	91.516	0	12517	16035	11328	19530	19004	27478	17199	15050	12416	11933	0	369.35	11487	19896	315.36	496.18	12030	15476	12009	20060	19034	27286	16461	14656	6	6	0	1	6	6	1	0	6	6	6	6	6	6	6	6	545830000	14				1718	4619;5162;6661;11263;13307;13648	True;True;True;True;True;True	4817;5383;5384;6954;6955;11798;14034;14392	7698;7699;8617;8618;11476;11477;18847;18848;22320;22862	8706;8707;9733;9734;9735;13083;13084;13085;13086;13087;21904;21905;25941;26558	8706;9735;13086;21905;25941;26558	580;581	1;48
tr|A0A0D9RH08|A0A0D9RH08_CHLSB	tr|A0A0D9RH08|A0A0D9RH08_CHLSB	3	3	3	tr|A0A0D9RH08|A0A0D9RH08_CHLSB ER membrane protein complex subunit 2 OS=Chlorocebus sabaeus OX=60711 GN=EMC2 PE=4 SV=1	1	3	3	3	11.4	11.4	11.4	34.803	297	297	0	31.649	3814.8	2289.7	0	0	2997	7038.8	3.9569	0	2425.5	5276.7	3515.3	8850.2	4079.9	8111.4	5109	4597	3479.7	2094.9	0	0	2773.6	6494	108.52	459.13	2378.6	5153.6	3588.6	8845.2	4182	8164	4863.4	4471.9	2	2	0	0	2	2	1	0	2	2	2	2	2	2	2	2	100160000	4				1719	6884;7542;17414	True;True;True	7185;7883;18337	11815;12915;29236	13492;14774;14775;34109	13492;14775;34109		
tr|A0A0D9RH12|A0A0D9RH12_CHLSB	tr|A0A0D9RH12|A0A0D9RH12_CHLSB	9	9	9	tr|A0A0D9RH12|A0A0D9RH12_CHLSB Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Chlorocebus sabaeus OX=60711 GN=SUCLG2 PE=3 SV=1	1	9	9	9	21.8	21.8	21.8	46.515	432	432	0	72.983	40292	40459	326.76	0	39375	60695	68.403	304.04	38063	46274	37296	67848	56214	77161	51212	49156	36748	37010	2705.3	3214.5	36357	56011	1562.4	3463.2	36645	44970	39104	68632	56436	77372	49010	47638	9	9	3	0	9	9	1	2	9	9	9	9	9	9	9	9	608560000	13				1720	3243;3435;3723;3915;4231;6968;10217;16661;16699	True;True;True;True;True;True;True;True;True	3384;3590;3896;4092;4418;7283;10685;17550;17593	5528;5844;6327;6596;7103;7104;11964;17162;17163;27979;28047;28048	6244;6604;6605;7141;7435;8019;8020;13664;19957;19958;32616;32689;32690	6244;6604;7141;7435;8019;13664;19958;32616;32689		
tr|A0A0D9RH15|A0A0D9RH15_CHLSB	tr|A0A0D9RH15|A0A0D9RH15_CHLSB	5	5	5	tr|A0A0D9RH15|A0A0D9RH15_CHLSB Eukaryotic translation initiation factor 3 subunit E OS=Chlorocebus sabaeus OX=60711 GN=EIF3E PE=3 SV=1	1	5	5	5	15.3	15.3	15.3	52.22	445	445	0	56.616	6275.3	7485	0	0	7865.9	11689	0	10.441	6387.9	7503.8	6174.7	15228	10233	15384	9715.8	7674.8	5724	6848.1	0	0	7267.1	10796	203.81	442.79	6151	7415.2	6524.2	15198	10272	15383	9290.5	7499.8	3	3	0	0	3	3	0	1	3	3	3	3	3	3	3	3	845650000	7				1721	8953;9701;12757;17288;17671	True;True;True;True;True	9367;10141;13447;18206;18604	15101;15102;16397;16398;21467;29054;29648	17576;17577;19059;19060;24976;33914;34570	17577;19060;24976;33914;34570		
tr|A0A0D9RH26|A0A0D9RH26_CHLSB	tr|A0A0D9RH26|A0A0D9RH26_CHLSB	3	3	3	tr|A0A0D9RH26|A0A0D9RH26_CHLSB Splicing factor 3a subunit 2 OS=Chlorocebus sabaeus OX=60711 GN=SF3A2 PE=4 SV=1	1	3	3	3	12.7	12.7	12.7	49.997	471	471	0	26.372	9361.6	10134	0	0	9756.8	15753	183.16	0	8782.4	12406	7543.1	19046	12716	16930	13732	11635	8539	9268.1	703.6	484.07	9018.9	14525	899.07	1050.5	8425.1	12075	8037.6	19070	12833	17154	13101	11252	2	2	0	0	2	2	1	0	2	2	2	2	2	2	2	2	205320000	4				1722	333;2491;11185	True;True;True	347;2611;2612;11697	588;4336;4337;18701	642;4918;4919;21733	642;4918;21733	582	127
